,price,speed,hd,ram,screen,cd,multi,premium,ads
2048,2069,33,340,4,14,no,no,no,275
2049,1709,25,170,4,14,no,no,no,275
2050,1994,33,120,4,14,yes,no,no,275
2051,3090,66,528,16,15,no,no,yes,275
2052,1425,25,120,4,14,no,no,no,275
2053,2995,66,528,16,14,no,no,yes,275
2054,1804,25,120,4,14,yes,no,no,275
2055,3015,66,424,8,17,yes,no,yes,275
2056,1574,25,212,4,14,yes,yes,yes,275
2057,1535,33,340,4,14,no,no,yes,275
2058,1914,25,212,4,14,yes,no,no,275
2059,2214,25,120,4,14,yes,no,no,275
2060,2299,66,120,4,14,no,no,no,275
2061,1999,33,250,4,14,yes,yes,yes,275
2062,3795,33,1000,16,14,yes,no,yes,275
2063,1895,33,340,8,14,yes,no,yes,275
2064,1795,50,424,4,14,no,no,yes,275
2065,1794,33,212,4,14,yes,yes,yes,275
2066,3899,66,527,16,17,yes,no,yes,275
2067,1299,25,212,4,14,no,no,yes,275
2068,3144,66,528,16,14,no,no,yes,275
2069,1595,33,107,2,14,no,no,yes,275
2070,2890,66,426,8,14,yes,yes,yes,275
2071,2199,50,340,8,15,no,no,yes,275
2072,2449,25,245,4,14,yes,no,no,275
2073,3127,66,424,16,15,yes,yes,yes,275
2074,2995,66,528,8,15,no,no,yes,275
2075,2943,33,340,8,14,no,no,no,275
2076,3190,50,528,16,14,yes,yes,yes,275
2077,2444,33,426,8,14,no,no,yes,275
2078,1995,33,424,8,14,no,no,yes,275
2079,1844,50,107,2,14,no,no,yes,275
2080,1494,33,240,4,15,no,no,yes,275
2081,2544,50,426,8,14,no,no,yes,275
2082,2290,66,214,4,15,no,no,yes,275
2083,1349,33,212,4,14,no,no,yes,275
2084,2095,33,426,8,14,no,no,yes,275
2085,2743,33,340,4,14,no,no,no,275
2086,2135,33,540,8,15,no,no,yes,275
2087,2999,66,450,16,15,yes,no,yes,275
2088,2495,25,528,16,14,no,no,yes,275
2089,1489,25,120,4,14,no,no,no,275
2090,2644,66,426,8,14,no,no,yes,275
2091,2374,33,212,4,14,yes,no,no,275
2092,1590,33,107,2,15,no,no,yes,275
2093,1944,25,214,4,14,no,no,yes,275
2094,2654,33,340,4,14,no,no,no,275
2095,1999,33,230,8,15,no,no,yes,275
2096,1990,33,214,4,15,no,no,yes,275
2097,5399,66,1200,32,17,yes,no,yes,275
2098,2244,33,426,8,14,no,no,yes,275
2099,2134,25,245,4,14,no,no,no,275
2100,1995,66,340,8,15,no,no,yes,275
2101,1499,33,170,4,14,no,no,yes,275
2102,2944,50,528,16,14,no,no,yes,275
2103,2785,33,1060,8,14,no,no,yes,275
2104,2854,33,340,8,14,no,no,no,275
2105,2344,33,426,8,14,no,no,yes,275
2106,2320,33,528,8,14,no,no,yes,275
2107,3099,66,450,16,15,yes,no,yes,275
2108,1644,33,107,2,14,no,no,yes,275
2109,2090,50,214,4,15,no,no,yes,275
2110,2744,25,528,16,14,no,no,yes,275
2111,3334,66,528,16,15,no,no,yes,275
2112,2844,33,528,16,14,no,no,yes,275
2113,2024,25,170,4,14,yes,no,no,275
2114,1799,25,424,4,14,yes,yes,yes,275
2115,2099,66,245,4,15,yes,yes,yes,275
2116,1890,33,214,4,15,no,no,yes,275
2117,1520,33,424,4,14,no,no,yes,275
2118,2290,33,214,4,14,yes,yes,yes,275
2119,2290,33,426,8,15,no,no,yes,275
2120,2969,33,340,4,14,yes,no,no,275
2121,2195,66,214,4,14,no,no,yes,275
2122,2944,66,340,8,17,no,no,yes,275
2123,2244,25,426,8,14,no,no,yes,275
2124,2190,33,214,4,14,yes,yes,yes,275
2125,1995,66,424,4,14,no,no,yes,275
2126,2490,33,426,8,14,yes,yes,yes,275
2127,2944,33,528,16,14,no,no,yes,275
2128,2185,33,340,8,17,no,no,yes,275
2129,1899,33,245,4,15,yes,yes,yes,275
2130,1790,25,107,2,14,yes,yes,yes,275
2131,1895,33,340,8,15,no,no,yes,275
2132,2444,66,214,4,14,no,no,yes,275
2133,2627,66,424,8,15,yes,yes,yes,275
2134,2995,66,340,16,15,yes,no,yes,275
2135,2179,33,340,4,14,no,no,no,275
2136,2444,50,426,8,14,no,no,yes,275
2137,3544,66,340,16,17,yes,no,yes,275
2138,1649,33,245,4,15,no,no,yes,275
2139,1499,25,120,4,14,no,no,no,275
2140,1798,25,170,4,14,no,no,no,275
2141,2223,25,245,4,14,no,no,no,275
2142,2999,66,340,8,15,yes,yes,yes,275
2143,3169,33,340,8,14,yes,no,no,275
2144,1999,33,340,8,14,yes,no,yes,275
2145,1949,50,245,4,15,yes,yes,yes,275
2146,2059,33,212,4,14,no,no,no,275
2147,2595,33,528,16,14,no,no,yes,275
2148,1275,25,212,4,14,no,no,yes,275
2149,3995,66,1000,16,14,yes,no,yes,275
2150,2595,66,424,4,17,no,no,yes,275
2151,1695,25,214,4,14,no,no,yes,275
2152,2785,33,540,8,17,no,no,yes,275
2153,2295,50,426,8,14,no,no,yes,275
2154,1569,50,245,4,14,no,no,yes,275
2155,2559,66,340,8,17,no,no,yes,275
2156,2495,66,424,8,15,yes,no,yes,275
2157,2268,33,340,4,14,no,no,no,275
2158,1495,33,212,4,14,no,no,yes,275
2159,2895,66,520,8,14,no,no,yes,275
2160,2595,33,424,8,17,no,no,yes,275
2161,2349,66,340,4,14,yes,yes,yes,275
2162,2795,66,340,8,15,no,no,yes,275
2163,1988,25,120,4,14,no,no,no,275
2164,1490,25,107,2,15,no,no,yes,275
2165,2320,33,424,4,17,no,no,yes,275
2166,1495,33,212,4,14,no,no,yes,275
2167,2390,50,426,8,15,no,no,yes,275
2168,1295,33,212,4,14,no,no,yes,275
2169,2144,25,426,8,14,no,no,yes,275
2170,1944,33,214,4,14,no,no,yes,275
2171,2495,66,540,8,14,no,no,yes,275
2172,2329,33,340,8,17,no,no,yes,275
2173,1995,25,426,8,14,no,no,yes,275
2174,1544,25,107,2,14,no,no,yes,275
2175,1790,50,107,2,15,no,no,yes,275
2176,1594,33,212,4,14,yes,yes,yes,275
2177,2344,33,426,8,14,no,no,yes,275
2178,1795,33,340,8,15,no,no,yes,275
2179,2985,66,540,8,17,no,no,yes,275
2180,2590,66,214,4,14,yes,yes,yes,275
2181,2335,66,540,8,15,no,no,yes,275
2182,2044,66,107,2,14,no,no,yes,275
2183,2195,33,426,8,14,no,no,yes,275
2184,2244,50,214,4,14,no,no,yes,275
2185,1575,33,120,4,14,no,no,no,275
2186,2494,33,340,4,14,yes,no,no,275
2187,2844,33,528,16,14,no,no,yes,275
2188,1975,66,340,4,15,no,no,yes,275
2189,3515,66,424,16,17,yes,no,yes,275
2190,1890,33,107,2,14,yes,yes,yes,275
2191,1844,25,214,4,14,no,no,yes,275
2192,1695,50,107,2,14,no,no,yes,275
2193,2427,50,424,8,15,yes,yes,yes,275
2194,2144,66,107,2,14,no,no,yes,275
2195,1894,50,340,4,15,no,no,yes,275
2196,2420,50,528,8,14,no,no,yes,275
2197,3399,66,527,8,15,no,no,no,275
2198,2395,50,424,4,17,no,no,yes,275
2199,1795,50,340,4,14,no,no,yes,275
2200,1699,50,245,4,15,no,no,yes,275
2201,2170,66,340,4,15,yes,no,yes,275
2202,2120,33,424,4,17,no,no,yes,275
2203,2690,50,426,8,14,yes,yes,yes,275
2204,1735,66,340,4,14,no,no,yes,275
2205,3895,50,1000,16,14,yes,no,yes,275
2206,1475,33,250,4,14,no,no,yes,275
2207,2890,50,528,16,15,no,no,yes,275
2208,2384,33,340,4,14,yes,no,no,275
2209,1495,33,107,2,14,no,no,yes,275
2210,2399,50,340,8,17,no,no,yes,275
2211,2294,66,424,4,14,yes,yes,yes,275
2212,2749,50,340,8,15,yes,yes,yes,275
2213,1744,33,107,2,14,no,no,yes,275
2214,3044,50,528,16,14,no,no,yes,275
2215,1699,66,245,4,14,no,no,yes,275
2216,2699,66,245,8,15,yes,no,yes,275
2217,1679,33,120,4,14,no,no,no,275
2218,1599,25,212,4,14,no,no,no,275
2219,2495,66,426,8,14,no,no,yes,275
2220,1895,33,212,4,17,no,no,yes,275
2221,1849,66,245,4,15,no,no,yes,275
2222,2620,66,528,8,14,no,no,yes,275
2223,2094,50,424,4,14,yes,yes,yes,275
2224,1875,25,212,4,17,no,no,yes,275
2225,2744,66,426,8,14,no,no,yes,275
2226,2449,66,425,8,15,no,no,yes,275
2227,2744,50,340,8,17,no,no,yes,275
2228,1895,33,214,4,14,no,no,yes,275
2229,2395,66,340,8,15,no,no,yes,275
2230,1295,25,214,4,14,no,no,yes,275
2231,1990,33,107,2,14,yes,yes,yes,275
2232,2044,33,214,4,14,no,no,yes,275
2233,2299,25,120,4,14,yes,yes,no,275
2234,1895,66,107,2,14,no,no,yes,275
2235,1375,25,120,4,14,no,no,no,275
2236,2090,50,107,2,14,yes,yes,yes,275
2237,1744,33,107,2,14,no,no,yes,275
2238,1995,50,214,4,14,no,no,yes,275
2239,2590,66,426,8,15,no,no,yes,275
2240,1794,33,212,4,14,yes,yes,yes,275
2241,2220,33,528,8,14,no,no,yes,275
2242,1749,33,212,4,14,yes,yes,yes,275
2243,2990,33,528,16,14,yes,yes,yes,275
2244,2344,66,214,4,14,no,no,yes,275
2245,2644,25,528,16,14,no,no,yes,275
2246,2225,66,340,8,15,yes,no,yes,275
2247,2095,66,340,8,15,no,no,yes,275
2248,1499,33,245,4,14,no,no,yes,275
2249,3090,33,528,16,14,yes,yes,yes,275
2250,2385,66,340,8,17,no,no,yes,275
2251,3244,66,528,16,14,no,no,yes,275
2252,1899,25,120,4,14,no,no,no,275
2253,2890,25,528,16,14,yes,yes,yes,275
2254,3714,66,527,8,15,yes,no,no,275
2255,2294,33,424,8,14,yes,yes,yes,275
2256,1795,33,240,4,14,yes,yes,yes,275
2257,2388,25,120,4,14,yes,yes,no,275
2258,2044,33,214,4,14,no,no,yes,275
2259,1799,33,120,4,14,no,no,no,275
2260,1893,25,120,4,14,no,no,no,275
2261,2295,50,424,8,15,yes,no,yes,275
2262,1790,25,214,4,15,no,no,yes,275
2263,1688,25,212,4,14,no,no,no,275
2264,1695,33,340,8,14,yes,no,yes,275
2265,1775,33,340,4,15,no,no,yes,275
2266,1970,33,340,4,15,yes,no,yes,275
2267,2695,33,528,16,14,no,no,yes,275
2268,2195,50,340,8,15,no,no,yes,275
2269,2290,66,107,2,14,yes,yes,yes,275
2270,2815,50,424,8,17,yes,no,yes,275
2271,1844,33,107,2,14,no,no,yes,275
2272,3390,66,528,16,14,yes,yes,yes,275
2273,2019,33,424,4,14,yes,yes,yes,275
2274,1395,33,214,4,14,no,no,yes,275
2275,1395,25,107,4,14,no,no,yes,275
2276,2119,25,120,4,14,yes,no,no,275
2277,1675,66,250,4,14,no,no,yes,275
2278,2590,25,528,16,15,no,no,yes,275
2279,2690,33,528,16,15,no,no,yes,275
2280,2590,33,426,8,14,yes,yes,yes,275
2281,2158,33,340,4,14,no,no,no,275
2282,3994,66,424,32,15,yes,no,yes,275
2283,2985,66,1060,8,14,no,no,yes,275
2284,2790,33,528,16,15,no,no,yes,275
2285,1819,33,424,4,14,yes,yes,yes,275
2286,2025,33,340,8,15,yes,no,yes,275
2287,1595,33,214,4,14,yes,no,yes,275
2288,2120,25,528,8,14,no,no,yes,275
2289,2100,25,424,4,17,no,no,yes,275
2290,2795,50,528,16,14,no,no,yes,275
2291,1690,33,107,2,15,no,no,yes,275
2292,1395,25,107,2,14,no,no,yes,275
2293,1990,66,107,2,15,no,no,yes,275
2294,1395,33,240,4,14,no,no,yes,275
2295,1299,25,120,4,14,yes,no,yes,275
2296,3199,66,340,16,15,yes,no,yes,275
2297,1595,25,340,8,14,yes,no,yes,275
2298,2095,33,212,4,17,no,no,yes,275
2299,2190,33,426,8,15,no,no,yes,275
2300,1944,50,107,2,14,no,no,yes,275
2301,1804,25,120,4,14,no,no,no,275
2302,2095,33,212,4,17,no,no,yes,275
2303,2744,33,528,16,14,no,no,yes,275
2304,2295,33,540,8,14,no,no,yes,275
2305,1578,25,120,4,14,no,no,no,275
2306,2995,66,424,16,15,yes,no,yes,275
2307,2699,66,245,8,15,yes,no,yes,275
2308,2144,50,214,4,14,no,no,yes,275
2309,2799,66,340,16,15,yes,no,yes,275
2310,2390,50,214,4,14,yes,yes,yes,275
2311,1500,25,424,4,14,no,no,yes,275
2312,1749,33,120,4,14,no,no,no,275
2313,2090,25,426,8,15,no,no,yes,275
2314,2390,25,426,8,14,yes,yes,yes,275
2315,1720,33,424,4,14,no,no,yes,275
2316,1768,33,120,4,14,no,no,no,275
2317,1795,33,214,4,14,no,no,yes,275
2318,1644,25,107,2,14,no,no,yes,275
2319,2090,25,214,4,14,yes,yes,yes,275
2320,1299,25,170,4,14,no,no,yes,275
2321,2144,33,214,4,14,no,no,yes,275
2322,1799,33,230,4,14,no,no,yes,275
2323,2290,66,214,4,15,no,no,yes,216
2324,1299,33,212,4,14,no,no,yes,216
2325,1744,33,107,2,14,no,no,yes,216
2326,1644,25,107,2,14,no,no,yes,216
2327,2644,66,426,8,14,no,no,yes,216
2328,2420,50,528,8,14,no,no,yes,216
2329,1790,50,107,2,15,no,no,yes,216
2330,1644,33,107,2,14,no,no,yes,216
2331,3094,66,340,4,14,yes,no,no,216
2332,2590,33,426,8,14,yes,yes,yes,216
2333,1844,50,107,2,14,no,no,yes,216
2334,2790,33,528,16,15,no,no,yes,216
2335,2844,33,528,16,14,no,no,yes,216
2336,3699,66,527,16,17,yes,no,yes,216
2337,2779,66,340,4,14,no,no,no,216
2338,1689,25,212,4,14,no,no,no,216
2339,2769,33,340,8,15,yes,yes,yes,216
2340,1590,33,107,2,15,no,no,yes,216
2341,2890,50,528,16,15,no,no,yes,216
2342,2190,33,426,8,15,no,no,yes,216
2343,2185,33,420,8,17,no,no,yes,216
2344,1819,33,120,4,14,no,no,no,216
2345,1795,33,420,8,15,no,no,yes,216
2346,2944,33,528,16,14,no,no,yes,216
2347,2134,33,120,4,14,yes,no,no,216
2348,1695,33,420,4,15,no,no,yes,216
2349,2144,50,214,4,14,no,no,yes,216
2350,2244,33,426,8,14,no,no,yes,216
2351,2385,66,420,8,17,no,no,yes,216
2352,1799,66,245,4,15,no,no,yes,216
2353,1139,33,125,2,14,no,no,yes,216
2354,1975,66,420,4,14,yes,no,yes,216
2355,1558,25,120,4,14,no,no,no,216
2356,2698,50,320,8,15,yes,yes,yes,216
2357,2044,66,107,2,14,no,no,yes,216
2358,2844,33,528,16,14,no,no,yes,216
2359,1744,33,107,2,14,no,no,yes,216
2360,1999,33,340,8,14,yes,no,yes,216
2361,1749,33,120,4,14,no,no,no,216
2362,2690,50,426,8,14,yes,yes,yes,216
2363,2744,25,528,16,14,no,no,yes,216
2364,2390,50,214,4,14,yes,yes,yes,216
2365,3090,33,528,16,14,yes,yes,yes,216
2366,1990,66,107,2,15,no,no,yes,216
2367,1795,33,240,4,14,yes,yes,yes,216
2368,1895,33,214,4,14,no,no,yes,216
2369,2044,33,214,4,14,no,no,yes,216
2370,2195,50,340,8,15,no,no,yes,216
2371,2849,50,340,8,15,yes,yes,yes,216
2372,1799,33,270,4,14,no,no,yes,216
2373,2495,25,528,16,14,no,no,yes,216
2374,2744,50,340,8,17,no,no,yes,216
2375,2090,50,214,4,15,no,no,yes,216
2376,2144,33,214,4,14,no,no,yes,216
2377,2590,66,426,8,15,no,no,yes,216
2378,2328,66,212,4,14,no,no,no,216
2379,1494,33,240,4,15,no,no,yes,216
2380,2397,66,270,4,14,yes,yes,yes,216
2381,2999,66,340,8,15,yes,yes,yes,216
2382,2290,33,426,8,15,no,no,yes,216
2383,2490,33,426,8,14,yes,yes,yes,216
2384,2290,33,214,4,14,yes,yes,yes,216
2385,2799,50,320,8,15,yes,yes,yes,216
2386,999,33,125,2,14,no,no,yes,216
2387,3090,66,528,16,15,no,no,yes,216
2388,2695,33,528,16,14,no,no,yes,216
2389,1899,33,245,4,15,yes,yes,yes,216
2390,1795,33,214,4,14,no,no,yes,216
2391,1995,66,420,8,15,no,no,yes,216
2392,2354,33,212,4,14,yes,no,no,216
2393,1579,33,245,4,15,no,no,yes,216
2394,2944,50,528,16,14,no,no,yes,216
2395,1797,25,270,4,14,yes,yes,yes,216
2396,2199,33,340,8,17,no,no,yes,216
2397,1844,33,107,2,14,no,no,yes,216
2398,2499,50,320,8,15,yes,no,yes,216
2399,2090,50,107,2,14,yes,yes,yes,216
2400,2195,66,214,4,14,no,no,yes,216
2401,1990,33,107,2,14,yes,yes,yes,216
2402,2259,33,245,4,14,no,no,no,216
2403,2690,33,528,16,15,no,no,yes,216
2404,2723,33,340,4,14,yes,no,no,216
2405,3354,66,420,4,15,yes,no,no,216
2406,2099,66,245,4,15,yes,yes,yes,216
2407,2320,33,528,8,14,no,no,yes,216
2408,2744,33,528,16,14,no,no,yes,216
2409,1295,25,107,4,14,no,no,yes,216
2410,2593,50,212,4,14,yes,no,no,216
2411,2390,25,426,8,14,yes,yes,yes,216
2412,2495,66,426,8,14,no,no,yes,216
2413,1395,25,107,2,14,no,no,yes,216
2414,2095,33,426,8,14,no,no,yes,216
2415,2444,66,214,4,14,no,no,yes,216
2416,2643,66,212,4,14,yes,no,no,216
2417,2620,66,528,8,14,no,no,yes,216
2418,1475,33,120,4,14,no,no,no,216
2419,2699,66,528,8,15,no,no,yes,216
2420,1908,33,120,4,14,no,no,no,216
2421,2590,25,528,16,15,no,no,yes,216
2422,1795,50,340,4,14,no,no,yes,216
2423,3190,50,528,16,14,yes,yes,yes,216
2424,3544,66,340,16,17,yes,no,yes,216
2425,2090,25,426,8,15,no,no,yes,216
2426,1495,33,107,2,14,no,no,yes,216
2427,2417,66,212,4,14,no,no,no,216
2428,2890,25,528,16,14,yes,yes,yes,216
2429,1629,50,245,4,15,no,no,yes,216
2430,2295,50,426,8,14,no,no,yes,216
2431,1995,25,426,8,14,no,no,yes,216
2432,1895,66,420,4,15,no,no,yes,216
2433,2595,33,528,16,14,no,no,yes,216
2434,1795,66,420,4,14,no,no,yes,216
2435,1690,33,107,2,15,no,no,yes,216
2436,2244,25,426,8,14,no,no,yes,216
2437,1990,33,214,4,15,no,no,yes,216
2438,2995,66,528,16,14,no,no,yes,216
2439,2744,66,426,8,14,no,no,yes,216
2440,1894,50,340,4,15,no,no,yes,216
2441,1890,33,107,2,14,yes,yes,yes,216
2442,2868,66,340,4,14,no,no,no,216
2443,1699,33,120,4,14,no,no,no,216
2444,2144,25,426,8,14,no,no,yes,216
2445,1499,50,245,4,14,no,no,yes,216
2446,1490,25,107,2,15,no,no,yes,216
2447,2990,33,528,16,14,yes,yes,yes,216
2448,1890,33,214,4,15,no,no,yes,216
2449,2995,66,528,8,15,no,no,yes,216
2450,1299,25,120,4,14,yes,no,yes,216
2451,1949,50,245,4,15,yes,yes,yes,216
2452,2995,66,528,16,14,no,no,yes,216
2453,1944,33,214,4,14,no,no,yes,216
2454,1595,33,420,4,14,no,no,yes,216
2455,1399,25,270,4,14,no,no,yes,216
2456,2999,66,450,16,15,yes,no,yes,216
2457,1982,25,212,4,14,yes,no,no,216
2458,2544,50,426,8,14,no,no,yes,216
2459,2890,66,426,8,14,yes,yes,yes,216
2460,2395,66,340,8,14,no,no,yes,216
2461,2609,66,245,4,14,no,no,no,216
2462,3097,66,528,8,15,yes,yes,yes,216
2463,2799,50,230,8,15,yes,yes,yes,216
2464,2590,66,214,4,14,yes,yes,yes,216
2465,1778,25,212,4,14,no,no,no,216
2466,3198,66,450,16,15,yes,yes,yes,216
2467,1784,25,120,4,14,yes,no,no,216
2468,2090,25,214,4,14,yes,yes,yes,216
2469,4799,66,1000,16,17,yes,no,yes,216
2470,2795,66,340,8,15,no,no,yes,216
2471,1449,33,245,4,14,no,no,yes,216
2472,2799,66,340,16,15,yes,no,yes,216
2473,3334,66,528,16,15,no,no,yes,216
2474,2290,66,107,2,14,yes,yes,yes,216
2475,1375,25,120,4,14,no,no,no,216
2476,1799,33,170,4,14,yes,yes,yes,216
2477,2429,66,340,8,17,no,no,yes,216
2478,1895,66,107,2,14,no,no,yes,216
2479,1844,25,214,4,14,no,no,yes,216
2480,3397,66,450,16,15,yes,yes,yes,216
2481,2995,66,340,16,15,yes,no,yes,216
2482,2120,25,528,8,14,no,no,yes,216
2483,3485,66,540,16,17,no,no,yes,216
2484,1944,25,214,4,14,no,no,yes,216
2485,1790,25,214,4,15,no,no,yes,216
2486,2644,25,528,16,14,no,no,yes,216
2487,1599,33,120,4,14,no,no,no,216
2488,2348,33,245,4,14,no,no,no,216
2489,2899,66,340,16,15,yes,no,yes,216
2490,2144,66,107,2,14,no,no,yes,216
2491,1695,25,214,4,14,no,no,yes,216
2492,2504,50,212,4,14,yes,no,no,216
2493,1799,33,120,4,14,no,no,no,216
2494,1425,25,120,4,14,no,no,no,216
2495,1544,25,107,2,14,no,no,yes,216
2496,2344,33,426,8,14,no,no,yes,216
2497,2004,25,212,4,14,yes,no,no,216
2498,2279,50,340,8,17,no,no,yes,216
2499,1799,50,340,4,15,no,no,yes,216
2500,2190,33,214,4,14,yes,yes,yes,216
2501,2924,66,245,4,14,yes,no,no,216
2502,2039,33,212,4,14,no,no,no,216
2503,2244,50,214,4,14,no,no,yes,216
2504,2220,33,528,8,14,no,no,yes,216
2505,1595,33,107,2,14,no,no,yes,216
2506,1695,50,107,2,14,no,no,yes,216
2507,1669,66,245,4,14,no,no,yes,216
2508,2698,66,245,4,14,no,no,no,216
2509,3275,66,540,16,15,yes,no,yes,216
2510,2195,33,426,8,14,no,no,yes,216
2511,2197,33,270,4,14,yes,yes,yes,216
2512,3244,66,528,16,14,no,no,yes,216
2513,2444,50,426,8,14,no,no,yes,216
2514,2795,50,528,16,14,no,no,yes,216
2515,1995,50,214,4,14,no,no,yes,216
2516,2944,66,340,8,17,no,no,yes,216
2517,2344,66,214,4,14,no,no,yes,216
2518,2395,66,340,8,15,no,no,yes,216
2519,2444,33,426,8,14,no,no,yes,216
2520,3390,66,528,16,14,yes,yes,yes,216
2521,3044,50,528,16,14,no,no,yes,216
2522,3039,66,420,4,15,no,no,no,216
2523,1944,50,107,2,14,no,no,yes,216
2524,1893,25,212,4,14,yes,no,no,216
2525,3095,66,540,16,15,no,no,yes,216
2526,2099,66,120,4,14,no,no,no,216
2527,1999,66,270,4,14,no,no,yes,216
2528,2044,33,214,4,14,no,no,yes,216
2529,2499,66,425,8,15,no,no,yes,216
2530,3144,66,528,16,14,no,no,yes,216
2531,2390,50,426,8,15,no,no,yes,216
2532,2344,33,426,8,14,no,no,yes,216
2533,1395,33,240,4,14,no,no,yes,216
2534,1790,25,107,2,14,yes,yes,yes,216
2535,2634,33,340,4,14,yes,no,no,216
2536,2574,33,245,4,14,yes,no,no,216
2537,1775,33,420,4,14,yes,no,yes,216
2538,1469,25,120,4,14,no,no,no,216
2539,1790,33,214,4,14,no,no,yes,292
2540,2329,66,212,4,14,no,no,no,292
2541,1795,33,420,8,15,no,no,yes,292
2542,2627,66,424,8,15,yes,yes,yes,292
2543,2344,33,426,8,14,yes,no,yes,292
2544,2994,33,528,16,14,yes,yes,yes,292
2545,1444,25,107,2,14,no,no,yes,292
2546,2395,66,340,8,14,no,no,yes,292
2547,2405,33,424,8,14,no,no,yes,292
2548,3239,50,340,8,17,no,no,no,292
2549,3090,66,528,16,15,yes,no,yes,292
2550,1995,50,212,8,14,yes,yes,yes,292
2551,2799,50,230,8,15,yes,yes,yes,292
2552,2295,50,426,8,14,yes,no,yes,292
2553,1999,33,340,8,14,yes,no,yes,292
2554,1799,33,170,4,14,yes,yes,yes,292
2555,3090,66,528,16,14,yes,no,yes,292
2556,1844,66,107,2,14,no,no,yes,292
2557,1995,66,214,4,14,no,no,yes,292
2558,2244,66,214,4,14,no,no,yes,292
2559,1644,50,107,2,14,no,no,yes,292
2560,1395,33,107,2,14,no,no,yes,292
2561,2144,25,426,8,14,yes,no,yes,292
2562,1795,33,240,4,14,yes,yes,yes,292
2563,1744,33,214,4,14,no,no,yes,292
2564,1794,25,214,4,14,yes,yes,yes,292
2565,2094,50,424,4,14,yes,yes,yes,292
2566,1399,66,270,4,14,no,no,yes,292
2567,1825,50,420,4,14,yes,no,yes,292
2568,2889,33,340,4,17,no,no,no,292
2569,1544,33,107,2,14,no,no,yes,292
2570,1794,33,212,4,14,yes,yes,yes,292
2571,2294,66,424,4,14,yes,yes,yes,292
2572,2444,50,426,8,14,yes,no,yes,292
2573,2395,66,340,8,15,no,no,yes,292
2574,3244,66,528,16,14,yes,no,yes,292
2575,1299,33,212,4,14,no,no,yes,292
2576,2044,50,214,4,14,no,no,yes,292
2577,2699,66,528,8,15,no,no,yes,292
2578,2744,50,340,8,17,no,no,yes,292
2579,2259,50,340,4,14,no,no,no,292
2580,2929,50,340,4,17,no,no,no,292
2581,1890,50,214,4,14,no,no,yes,292
2582,2344,33,426,8,14,yes,no,yes,292
2583,2795,50,528,16,14,yes,no,yes,292
2584,1925,33,212,4,14,no,no,yes,292
2585,1290,25,107,2,15,no,no,yes,292
2586,2094,50,214,4,14,yes,yes,yes,292
2587,2195,33,426,8,14,yes,no,yes,292
2588,2594,50,426,8,14,yes,yes,yes,292
2589,1890,50,214,4,15,no,no,yes,292
2590,1559,66,245,4,14,no,no,yes,292
2591,1795,50,214,4,14,no,no,yes,292
2592,2049,50,340,8,14,yes,no,yes,292
2593,2995,66,540,16,15,no,no,yes,292
2594,1689,25,212,4,14,no,no,no,292
2595,2294,50,424,8,14,yes,yes,yes,292
2596,1994,66,107,2,14,yes,yes,yes,292
2597,1695,33,214,4,14,no,no,yes,292
2598,1390,33,107,2,15,no,no,yes,292
2599,1295,33,214,4,14,no,no,yes,292
2600,3229,66,527,8,14,no,no,no,292
2601,1369,25,120,4,14,no,no,no,292
2602,2199,50,340,8,17,no,no,yes,292
2603,2425,50,212,8,14,yes,yes,yes,292
2604,1494,33,240,4,15,no,no,yes,292
2605,1745,50,420,4,15,no,no,yes,292
2606,2695,33,528,16,14,yes,no,yes,292
2607,2509,50,340,4,15,no,no,no,292
2608,3439,66,340,8,17,no,no,no,292
2609,3144,66,528,16,14,yes,no,yes,292
2610,2294,25,426,8,14,yes,yes,yes,292
2611,2495,25,528,16,14,yes,no,yes,292
2612,1590,25,214,4,14,no,no,yes,292
2613,2844,33,528,16,14,yes,no,yes,292
2614,2259,25,212,4,17,no,no,no,292
2615,2845,66,424,8,17,yes,no,yes,292
2616,2890,50,528,16,15,yes,no,yes,292
2617,1590,50,107,2,15,no,no,yes,292
2618,1894,33,214,4,14,yes,yes,yes,292
2619,3379,66,527,8,15,no,no,no,292
2620,2320,33,528,8,14,yes,no,yes,292
2621,2989,66,424,8,14,no,no,no,292
2622,2199,50,425,8,15,yes,no,yes,292
2623,1495,25,214,4,14,no,no,yes,292
2624,1875,66,420,4,15,no,no,yes,292
2625,2669,25,170,4,17,yes,no,no,292
2626,3799,66,527,8,17,no,no,no,292
2627,2369,66,340,8,17,no,no,yes,292
2628,2144,66,214,4,14,no,no,yes,292
2629,2095,33,426,8,14,yes,no,yes,292
2630,2790,33,528,16,15,yes,no,yes,292
2631,1729,66,245,4,15,no,no,yes,292
2632,1995,25,426,8,14,yes,no,yes,292
2633,2644,66,426,8,14,yes,yes,yes,292
2634,2229,66,212,4,14,no,no,no,292
2635,1995,66,424,4,14,no,no,yes,292
2636,1449,50,245,4,14,no,no,yes,292
2637,3294,66,528,16,14,yes,yes,yes,292
2638,2420,50,528,8,14,yes,no,yes,292
2639,2090,66,214,4,15,no,no,yes,292
2640,2249,25,170,4,15,yes,no,no,292
2641,1975,66,420,8,15,no,no,yes,292
2642,1999,25,170,4,14,yes,no,no,292
2643,2359,50,340,4,14,no,no,no,292
2644,2944,66,340,8,17,no,no,yes,292
2645,1790,66,107,2,15,no,no,yes,292
