sex,age,edu,unempdur,income,marital,sport,smoke,alcabuse,workab,englang,bmi
MALE,77,SECONDARY,0,1800,MARRIED,YES,NO,NO,NO,NONE,27.08415907
FEMALE,34,POST-SECONDARY OR HIGHER,24,,MARRIED,YES,NO,NO,NO,ACTIVE,
MALE,58,SECONDARY,0,,MARRIED,YES,NO,NO,NO,NONE,29.41176471
MALE,45,VOCATIONAL/GRAMMAR,0,1600,MARRIED,YES,NO,NO,NO,NONE,26.58420139
FEMALE,31,VOCATIONAL/GRAMMAR,0,300,SINGLE,YES,YES,NO,NO,NONE,20.703125
MALE,65,SECONDARY,0,1300,DIVORCED,NO,NO,NO,NO,NONE,24.43518667
MALE,56,SECONDARY,0,2300,MARRIED,YES,YES,YES,NO,NONE,29.296875
FEMALE,19,VOCATIONAL/GRAMMAR,,,SINGLE,NO,NO,NO,NO,ACTIVE,20.56932966
FEMALE,77,SECONDARY,,820,WIDOWED,YES,NO,NO,NO,NONE,20.9839876
FEMALE,61,PRIMARY/NO EDUCATION,,836,MARRIED,YES,NO,NO,NO,NONE,22.30814991
MALE,44,VOCATIONAL/GRAMMAR,0,300,MARRIED,YES,NO,NO,NO,NONE,25.68956193
MALE,20,SECONDARY,,,SINGLE,YES,NO,NO,NO,NONE,29.06879615
MALE,27,SECONDARY,6,1500,SINGLE,NO,NO,YES,NO,PASSIVE,20.52892163
FEMALE,65,SECONDARY,24,1500,MARRIED,NO,NO,NO,NO,NONE,30.48315806
FEMALE,32,VOCATIONAL/GRAMMAR,24,,SINGLE,YES,YES,NO,NO,NONE,22.83287935
FEMALE,84,PRIMARY/NO EDUCATION,0,850,WIDOWED,YES,NO,NO,NO,NONE,35.15625
MALE,65,POST-SECONDARY OR HIGHER,,1800,MARRIED,YES,NO,NO,NO,NONE,21.46193662
FEMALE,72,VOCATIONAL/GRAMMAR,24,,MARRIED,YES,NO,NO,NO,NONE,27.54820937
MALE,57,PRIMARY/NO EDUCATION,24,,MARRIED,NO,YES,NO,NO,NONE,29.38475666
MALE,44,VOCATIONAL/GRAMMAR,0,1500,MARRIED,NO,NO,NO,NO,NONE,36.41329085
MALE,60,VOCATIONAL/GRAMMAR,0,1700,MARRIED,YES,YES,NO,NO,NONE,26.82742078
FEMALE,81,SECONDARY,0,1450,WIDOWED,NO,YES,NO,NO,NONE,31.24499279
FEMALE,63,SECONDARY,24,1600,MARRIED,YES,NO,NO,NO,NONE,26.03749399
FEMALE,57,VOCATIONAL/GRAMMAR,0,900,MARRIED,YES,NO,NO,NO,NONE,27.75510204
MALE,58,VOCATIONAL/GRAMMAR,,700,MARRIED,YES,NO,NO,NO,NONE,32.03857841
MALE,66,PRIMARY/NO EDUCATION,0,1200,MARRIED,YES,NO,YES,NO,NONE,
FEMALE,53,VOCATIONAL/GRAMMAR,,1800,DIVORCED,YES,NO,NO,NO,NONE,32.1799308
MALE,25,PRIMARY/NO EDUCATION,0,1260,SINGLE,NO,NO,NO,NO,NONE,25.46938776
FEMALE,46,VOCATIONAL/GRAMMAR,0,,MARRIED,YES,NO,NO,NO,NONE,25.60553633
FEMALE,52,SECONDARY,0,,MARRIED,YES,NO,NO,NO,NONE,29.13631634
FEMALE,63,VOCATIONAL/GRAMMAR,0,800,WIDOWED,YES,NO,NO,NO,NONE,31.37798917
MALE,35,VOCATIONAL/GRAMMAR,10,,MARRIED,YES,YES,NO,NO,NONE,33.95061728
FEMALE,56,SECONDARY,,1600,MARRIED,NO,NO,NO,NO,NONE,35.85643085
FEMALE,50,SECONDARY,0,1000,WIDOWED,YES,YES,NO,NO,NONE,27.63605442
FEMALE,51,POST-SECONDARY OR HIGHER,0,2500,MARRIED,YES,NO,YES,NO,NONE,28.30385016
FEMALE,63,PRIMARY/NO EDUCATION,,740,MARRIED,YES,NO,NO,NO,NONE,35.99632691
MALE,55,POST-SECONDARY OR HIGHER,0,3000,MARRIED,NO,YES,NO,NO,ACTIVE,22.46003435
MALE,46,SECONDARY,0,2000,MARRIED,YES,YES,NO,YES,NONE,31.35357879
FEMALE,61,VOCATIONAL/GRAMMAR,,1200,MARRIED,YES,NO,NO,NO,NONE,30.12048193
MALE,26,SECONDARY,0,1300,SINGLE,NO,YES,NO,NO,NONE,26.47210744
MALE,43,POST-SECONDARY OR HIGHER,0,5000,SINGLE,NO,YES,YES,NO,PASSIVE,30.86419753
FEMALE,23,VOCATIONAL/GRAMMAR,13,,SINGLE,YES,YES,NO,,NONE,26.0261749
MALE,58,PRIMARY/NO EDUCATION,0,1500,MARRIED,NO,NO,NO,NO,NONE,31.99217133
MALE,50,POST-SECONDARY OR HIGHER,,1800,MARRIED,NO,NO,NO,NO,PASSIVE,25.72755521
MALE,60,POST-SECONDARY OR HIGHER,0,2300,MARRIED,YES,NO,NO,NO,PASSIVE,26.27728508
MALE,50,POST-SECONDARY OR HIGHER,0,,DIVORCED,YES,NO,NO,NO,ACTIVE,22.16066482
MALE,48,SECONDARY,0,1100,MARRIED,YES,YES,NO,NO,NONE,30.24691358
FEMALE,35,SECONDARY,0,,MARRIED,YES,NO,NO,NO,NONE,22.30814991
FEMALE,63,PRIMARY/NO EDUCATION,24,,WIDOWED,YES,NO,NO,NO,NONE,30.859375
MALE,85,PRIMARY/NO EDUCATION,,3000,MARRIED,YES,NO,NO,NO,NONE,25.95155709
FEMALE,60,POST-SECONDARY OR HIGHER,0,,MARRIED,YES,YES,NO,,PASSIVE,24.21875
MALE,75,PRIMARY/NO EDUCATION,0,970,MARRIED,YES,NO,NO,NO,NONE,26.29757785
FEMALE,51,PRIMARY/NO EDUCATION,0,1100,MARRIED,YES,NO,NO,NO,NONE,25.390625
FEMALE,38,VOCATIONAL/GRAMMAR,24,,MARRIED,YES,NO,NO,NO,NONE,46.875
FEMALE,47,PRIMARY/NO EDUCATION,0,2000,DIVORCED,YES,YES,NO,NO,NONE,21.875
FEMALE,59,POST-SECONDARY OR HIGHER,24,1200,MARRIED,YES,NO,NO,NO,NONE,26.98961938
FEMALE,18,VOCATIONAL/GRAMMAR,,,SINGLE,NO,NO,NO,NO,ACTIVE,20.44913742
MALE,59,VOCATIONAL/GRAMMAR,,1600,MARRIED,NO,YES,NO,NO,NONE,33.05785124
FEMALE,65,SECONDARY,24,1500,WIDOWED,YES,NO,NO,NO,PASSIVE,30.11621315
MALE,42,VOCATIONAL/GRAMMAR,0,1500,MARRIED,NO,NO,NO,NO,NONE,23.14814815
MALE,32,PRIMARY/NO EDUCATION,0,,MARRIED,YES,NO,NO,NO,NONE,28.40550436
MALE,47,VOCATIONAL/GRAMMAR,,1000,SINGLE,YES,YES,NO,NO,NONE,23.56663223
FEMALE,50,SECONDARY,0,1500,MARRIED,NO,NO,NO,NO,NONE,27.6816609
FEMALE,24,SECONDARY,0,,MARRIED,YES,NO,NO,NO,PASSIVE,21.51385851
MALE,44,PRIMARY/NO EDUCATION,6,303,MARRIED,YES,YES,NO,NO,NONE,23.80879705
FEMALE,31,SECONDARY,,1000,MARRIED,NO,YES,NO,NO,PASSIVE,22.72043837
MALE,32,VOCATIONAL/GRAMMAR,0,1800,MARRIED,YES,NO,YES,NO,NONE,24.69135802
MALE,29,PRIMARY/NO EDUCATION,4,1000,MARRIED,YES,NO,NO,NO,NONE,27.76342975
FEMALE,56,PRIMARY/NO EDUCATION,24,,WIDOWED,NO,YES,NO,NO,NONE,29.05475207
MALE,57,SECONDARY,0,2000,MARRIED,YES,NO,NO,NO,NONE,22.30814991
MALE,52,POST-SECONDARY OR HIGHER,0,3000,MARRIED,NO,NO,NO,NO,PASSIVE,23.7953599
FEMALE,23,SECONDARY,,,SINGLE,NO,NO,NO,NO,ACTIVE,21.2585034
FEMALE,31,SECONDARY,,2200,MARRIED,YES,YES,NO,NO,NONE,20.703125
FEMALE,37,SECONDARY,0,1250,DIVORCED,YES,NO,NO,NO,NONE,20.82999519
FEMALE,56,SECONDARY,0,1900,MARRIED,YES,NO,NO,NO,ACTIVE,33.46403461
FEMALE,35,VOCATIONAL/GRAMMAR,22,,MARRIED,YES,NO,NO,NO,NONE,46.875
FEMALE,40,SECONDARY,0,,MARRIED,YES,NO,NO,NO,NONE,25.60553633
FEMALE,29,VOCATIONAL/GRAMMAR,24,,SINGLE,YES,YES,NO,NO,NONE,26.0261749
MALE,23,SECONDARY,0,2500,SINGLE,NO,NO,NO,NO,ACTIVE,25.35925613
FEMALE,47,POST-SECONDARY OR HIGHER,0,2000,MARRIED,NO,NO,NO,NO,NONE,27.26800554
FEMALE,24,SECONDARY,,,SINGLE,NO,NO,NO,NO,ACTIVE,18.36547291
FEMALE,31,SECONDARY,0,950,SINGLE,YES,NO,NO,NO,PASSIVE,20.95717116
MALE,81,PRIMARY/NO EDUCATION,0,1600,MARRIED,YES,NO,NO,NO,NONE,28.57796068
MALE,49,SECONDARY,5,2536,MARRIED,NO,YES,NO,NO,NONE,30.24691358
FEMALE,85,PRIMARY/NO EDUCATION,0,1200,MARRIED,YES,NO,NO,NO,NONE,24.44727891
FEMALE,55,VOCATIONAL/GRAMMAR,18,,MARRIED,YES,NO,NO,NO,NONE,25.40281608
MALE,66,SECONDARY,0,1890,MARRIED,YES,NO,NO,NO,NONE,37.65422208
FEMALE,62,VOCATIONAL/GRAMMAR,0,450,MARRIED,YES,NO,NO,NO,NONE,24.65483235
FEMALE,82,PRIMARY/NO EDUCATION,0,,WIDOWED,YES,NO,NO,NO,NONE,27.54820937
MALE,37,SECONDARY,,1900,MARRIED,NO,NO,NO,NO,ACTIVE,21.14631991
FEMALE,30,POST-SECONDARY OR HIGHER,3,,SINGLE,NO,NO,NO,NO,ACTIVE,17.26354454
MALE,30,VOCATIONAL/GRAMMAR,0,1600,SINGLE,NO,NO,NO,NO,PASSIVE,26.82742078
MALE,25,SECONDARY,0,1100,SINGLE,YES,YES,NO,NO,PASSIVE,23.56663223
FEMALE,53,VOCATIONAL/GRAMMAR,24,,MARRIED,YES,YES,NO,NO,NONE,30.7809074
FEMALE,31,POST-SECONDARY OR HIGHER,0,2700,MARRIED,NO,NO,NO,NO,ACTIVE,18.59012493
MALE,58,PRIMARY/NO EDUCATION,0,1900,MARRIED,YES,YES,NO,NO,NONE,33.57438017
MALE,25,POST-SECONDARY OR HIGHER,0,,SINGLE,YES,NO,NO,NO,NONE,22.5981405
MALE,68,POST-SECONDARY OR HIGHER,0,3200,MARRIED,NO,NO,NO,NO,ACTIVE,27.23922448
FEMALE,18,SECONDARY,,,SINGLE,NO,YES,NO,,ACTIVE,25.18078512
MALE,55,VOCATIONAL/GRAMMAR,,700,MARRIED,YES,NO,NO,NO,NONE,41.62330905
MALE,66,SECONDARY,,1500,MARRIED,YES,NO,NO,NO,NONE,32.40740741
FEMALE,25,SECONDARY,0,950,MARRIED,YES,NO,NO,NO,NONE,20.703125
FEMALE,21,POST-SECONDARY OR HIGHER,,,SINGLE,NO,NO,NO,,PASSIVE,15.78083575
FEMALE,54,VOCATIONAL/GRAMMAR,0,700,DIVORCED,NO,NO,NO,NO,NONE,29.05475207
MALE,27,POST-SECONDARY OR HIGHER,0,1900,SINGLE,NO,NO,NO,NO,ACTIVE,22.1526465
FEMALE,57,POST-SECONDARY OR HIGHER,0,2000,WIDOWED,NO,NO,NO,NO,NONE,25.95155709
MALE,82,PRIMARY/NO EDUCATION,,890,MARRIED,YES,NO,NO,NO,NONE,20.81165453
MALE,65,VOCATIONAL/GRAMMAR,11,1800,MARRIED,YES,NO,YES,NO,NONE,22.5981405
FEMALE,32,POST-SECONDARY OR HIGHER,0,2700,MARRIED,NO,NO,YES,NO,PASSIVE,21.875
FEMALE,78,POST-SECONDARY OR HIGHER,24,1300,WIDOWED,NO,NO,NO,NO,NONE,24.5389649
FEMALE,29,SECONDARY,0,2200,MARRIED,YES,NO,NO,NO,NONE,18.28989483
FEMALE,84,PRIMARY/NO EDUCATION,0,980,MARRIED,YES,NO,NO,NO,NONE,27.70083102
FEMALE,24,SECONDARY,,400,MARRIED,YES,NO,NO,,PASSIVE,16.60899654
MALE,59,SECONDARY,5,,MARRIED,YES,NO,NO,NO,ACTIVE,26.12244898
FEMALE,39,SECONDARY,24,300,MARRIED,YES,NO,NO,NO,ACTIVE,22.30814991
MALE,51,POST-SECONDARY OR HIGHER,,,MARRIED,NO,YES,NO,NO,PASSIVE,26.2345679
FEMALE,60,SECONDARY,0,1337,MARRIED,YES,NO,NO,NO,NONE,27.6816609
FEMALE,40,PRIMARY/NO EDUCATION,,540,SINGLE,YES,YES,NO,NO,NONE,20.32225287
MALE,61,POST-SECONDARY OR HIGHER,0,3500,MARRIED,NO,NO,NO,NO,ACTIVE,25.97867957
FEMALE,29,VOCATIONAL/GRAMMAR,24,,MARRIED,YES,YES,NO,NO,NONE,19.83471074
FEMALE,30,SECONDARY,,1500,LEGALLY SEPARATED,YES,NO,NO,NO,PASSIVE,23.4375
FEMALE,34,SECONDARY,0,,SINGLE,YES,YES,NO,NO,PASSIVE,19.13265306
MALE,43,VOCATIONAL/GRAMMAR,0,1850,MARRIED,NO,NO,YES,NO,NONE,25.92592593
MALE,31,PRIMARY/NO EDUCATION,0,1180,MARRIED,YES,NO,NO,NO,NONE,29.08587258
FEMALE,71,VOCATIONAL/GRAMMAR,0,1000,MARRIED,YES,NO,NO,NO,NONE,27.54820937
MALE,46,SECONDARY,0,2500,MARRIED,YES,YES,NO,NO,NONE,27.71768524
MALE,19,VOCATIONAL/GRAMMAR,,660,SINGLE,YES,NO,NO,NO,PASSIVE,18.51354176
MALE,61,SECONDARY,,3600,MARRIED,YES,NO,NO,,NONE,31.95592287
FEMALE,57,PRIMARY/NO EDUCATION,24,,MARRIED,YES,NO,NO,NO,NONE,30.11099051
FEMALE,41,POST-SECONDARY OR HIGHER,,,MARRIED,NO,NO,NO,NO,NONE,27.40765728
FEMALE,18,PRIMARY/NO EDUCATION,,,SINGLE,YES,NO,NO,,NONE,21.30394858
MALE,22,SECONDARY,,260,SINGLE,NO,NO,NO,NO,PASSIVE,24.61810377
MALE,26,SECONDARY,,2490,SINGLE,NO,NO,NO,NO,PASSIVE,24.69135802
MALE,53,VOCATIONAL/GRAMMAR,0,2000,WIDOWED,NO,NO,NO,NO,NONE,27.53122945
MALE,38,VOCATIONAL/GRAMMAR,0,4000,LEGALLY SEPARATED,YES,YES,YES,NO,NONE,29.9136168
FEMALE,65,SECONDARY,24,1050,WIDOWED,YES,NO,NO,NO,NONE,26.03749399
FEMALE,40,SECONDARY,0,1330,DIVORCED,YES,YES,NO,NO,NONE,21.09375
FEMALE,20,POST-SECONDARY OR HIGHER,,,SINGLE,YES,NO,NO,,ACTIVE,19.47714681
FEMALE,44,SECONDARY,0,1000,MARRIED,NO,NO,NO,,NONE,21.33821064
FEMALE,43,SECONDARY,16,580,DIVORCED,YES,YES,NO,NO,NONE,19.70553242
FEMALE,55,VOCATIONAL/GRAMMAR,0,1300,DIVORCED,NO,YES,NO,NO,NONE,24.81096408
MALE,55,SECONDARY,,1000,MARRIED,NO,NO,NO,NO,NONE,27.14158239
FEMALE,42,SECONDARY,0,4000,MARRIED,YES,NO,NO,NO,PASSIVE,25.71166208
FEMALE,58,POST-SECONDARY OR HIGHER,0,3500,MARRIED,NO,NO,NO,NO,NONE,27.4691358
MALE,63,VOCATIONAL/GRAMMAR,24,2900,MARRIED,YES,NO,NO,NO,NONE,27.30996814
FEMALE,18,VOCATIONAL/GRAMMAR,,,SINGLE,NO,NO,NO,,ACTIVE,19.46740129
MALE,25,VOCATIONAL/GRAMMAR,0,1500,SINGLE,NO,YES,NO,NO,NONE,22.44801512
MALE,35,VOCATIONAL/GRAMMAR,,2100,MARRIED,YES,YES,NO,YES,NONE,37.03703704
FEMALE,65,PRIMARY/NO EDUCATION,,800,WIDOWED,YES,NO,NO,NO,NONE,30.85320992
FEMALE,54,VOCATIONAL/GRAMMAR,0,1200,DIVORCED,YES,YES,NO,NO,NONE,28.04037814
MALE,50,SECONDARY,0,3000,MARRIED,NO,NO,NO,NO,NONE,33.41240937
FEMALE,71,VOCATIONAL/GRAMMAR,24,700,MARRIED,NO,NO,NO,NO,NONE,21.79930796
MALE,26,VOCATIONAL/GRAMMAR,3,,SINGLE,NO,YES,NO,NO,NONE,25.1063327
FEMALE,39,VOCATIONAL/GRAMMAR,12,980,WIDOWED,YES,NO,NO,NO,NONE,32.04614645
MALE,28,SECONDARY,,2500,SINGLE,NO,NO,NO,NO,NONE,28.68514468
MALE,61,POST-SECONDARY OR HIGHER,,2000,MARRIED,NO,NO,NO,NO,NONE,27.77442338
MALE,21,SECONDARY,0,2300,SINGLE,NO,NO,NO,,PASSIVE,24.48979592
MALE,49,VOCATIONAL/GRAMMAR,0,2000,MARRIED,YES,YES,NO,NO,NONE,23.93898977
FEMALE,63,PRIMARY/NO EDUCATION,0,800,MARRIED,YES,NO,NO,NO,NONE,25.55932916
MALE,55,VOCATIONAL/GRAMMAR,0,1900,WIDOWED,NO,NO,NO,NO,NONE,29.05475207
MALE,62,VOCATIONAL/GRAMMAR,0,1900,MARRIED,YES,NO,NO,NO,NONE,26.5625
MALE,20,POST-SECONDARY OR HIGHER,0,6400,SINGLE,NO,NO,NO,NO,ACTIVE,31.9311398
MALE,20,VOCATIONAL/GRAMMAR,9,,SINGLE,NO,YES,NO,,NONE,21.6788068
FEMALE,21,SECONDARY,5,4200,SINGLE,NO,YES,NO,NO,ACTIVE,20.82093992
MALE,71,VOCATIONAL/GRAMMAR,,1300,MARRIED,YES,NO,NO,NO,NONE,30.99173554
FEMALE,47,SECONDARY,0,1000,MARRIED,NO,NO,NO,NO,NONE,20.76124567
FEMALE,43,PRIMARY/NO EDUCATION,24,300,SINGLE,YES,NO,NO,NO,NONE,23.03004535
FEMALE,43,VOCATIONAL/GRAMMAR,,1800,WIDOWED,NO,NO,NO,NO,NONE,33.59375
MALE,24,SECONDARY,8,,SINGLE,NO,NO,NO,NO,PASSIVE,26.5831758
MALE,61,SECONDARY,0,2600,MARRIED,YES,YES,NO,NO,NONE,20.2812331
MALE,33,VOCATIONAL/GRAMMAR,0,1600,MARRIED,YES,NO,NO,NO,NONE,27.77777778
MALE,52,SECONDARY,0,2000,MARRIED,YES,NO,NO,NO,NONE,31.56167151
MALE,53,VOCATIONAL/GRAMMAR,0,800,MARRIED,NO,YES,NO,NO,NONE,27.77777778
MALE,61,VOCATIONAL/GRAMMAR,0,600,MARRIED,YES,NO,NO,NO,NONE,28.1969212
FEMALE,62,VOCATIONAL/GRAMMAR,24,802,MARRIED,YES,YES,NO,NO,NONE,24.22145329
FEMALE,59,SECONDARY,0,690,MARRIED,YES,NO,NO,,NONE,25.71166208
FEMALE,17,VOCATIONAL/GRAMMAR,,,SINGLE,NO,NO,NO,,ACTIVE,15.98750744
MALE,62,POST-SECONDARY OR HIGHER,,4000,MARRIED,NO,NO,YES,,NONE,29.0687733
MALE,53,PRIMARY/NO EDUCATION,,700,MARRIED,YES,NO,NO,NO,NONE,32.03857841
FEMALE,32,POST-SECONDARY OR HIGHER,,1650,SINGLE,YES,NO,NO,NO,NONE,25.34435262
MALE,30,SECONDARY,,1100,MARRIED,YES,YES,NO,NO,PASSIVE,22.5981405
FEMALE,34,SECONDARY,,1000,MARRIED,YES,YES,NO,NO,PASSIVE,23.38435374
FEMALE,61,VOCATIONAL/GRAMMAR,,1200,MARRIED,YES,NO,NO,NO,NONE,29.3877551
FEMALE,32,SECONDARY,22,,MARRIED,YES,NO,YES,NO,ACTIVE,29.38475666
MALE,27,VOCATIONAL/GRAMMAR,0,1000,MARRIED,YES,YES,NO,NO,PASSIVE,24.93074792
FEMALE,71,POST-SECONDARY OR HIGHER,0,1200,MARRIED,NO,NO,NO,NO,NONE,24.24242424
MALE,50,VOCATIONAL/GRAMMAR,9,1500,MARRIED,NO,YES,NO,NO,NONE,25.72755521
FEMALE,35,VOCATIONAL/GRAMMAR,0,400,SINGLE,YES,NO,NO,NO,NONE,19.70553242
MALE,19,VOCATIONAL/GRAMMAR,,1100,SINGLE,NO,NO,NO,NO,ACTIVE,23.40750913
FEMALE,43,SECONDARY,1,800,MARRIED,YES,YES,NO,NO,NONE,21.56454491
MALE,57,VOCATIONAL/GRAMMAR,0,1300,MARRIED,YES,NO,NO,NO,NONE,21.2585034
MALE,54,VOCATIONAL/GRAMMAR,,1800,MARRIED,NO,NO,NO,NO,NONE,28.04037814
FEMALE,25,SECONDARY,3,100,MARRIED,YES,NO,NO,NO,NONE,18.93877551
FEMALE,22,SECONDARY,2,700,SINGLE,YES,NO,NO,,ACTIVE,18.25310979
MALE,67,VOCATIONAL/GRAMMAR,24,900,MARRIED,YES,YES,NO,NO,NONE,24.22145329
FEMALE,51,VOCATIONAL/GRAMMAR,0,520,MARRIED,YES,NO,NO,NO,PASSIVE,24.48979592
FEMALE,71,VOCATIONAL/GRAMMAR,24,1230,MARRIED,YES,NO,NO,NO,NONE,26.7299275
MALE,54,VOCATIONAL/GRAMMAR,,700,MARRIED,YES,NO,NO,NO,NONE,30.757401
FEMALE,56,PRIMARY/NO EDUCATION,0,,MARRIED,YES,NO,NO,NO,NONE,27.88518739
FEMALE,22,SECONDARY,,,SINGLE,NO,NO,NO,,ACTIVE,20.9839876
MALE,80,POST-SECONDARY OR HIGHER,0,1100,MARRIED,YES,NO,NO,NO,NONE,25.72103221
FEMALE,36,VOCATIONAL/GRAMMAR,0,1600,MARRIED,NO,NO,NO,NO,NONE,23.01117686
FEMALE,36,PRIMARY/NO EDUCATION,,,MARRIED,YES,NO,NO,NO,NONE,21.36752137
FEMALE,63,VOCATIONAL/GRAMMAR,0,,MARRIED,YES,NO,NO,NO,NONE,35.55555556
FEMALE,38,VOCATIONAL/GRAMMAR,,1000,MARRIED,YES,YES,NO,NO,NONE,27.88518739
FEMALE,37,VOCATIONAL/GRAMMAR,0,600,MARRIED,YES,NO,NO,NO,NONE,23.03004535
FEMALE,33,VOCATIONAL/GRAMMAR,,1600,SINGLE,NO,NO,NO,NO,NONE,26.03749399
MALE,35,VOCATIONAL/GRAMMAR,4,1000,MARRIED,YES,YES,NO,NO,ACTIVE,29.3877551
FEMALE,43,VOCATIONAL/GRAMMAR,0,1400,MARRIED,YES,YES,NO,NO,NONE,22.30814991
MALE,41,VOCATIONAL/GRAMMAR,,200,SINGLE,YES,YES,YES,NO,NONE,29.72651605
FEMALE,36,POST-SECONDARY OR HIGHER,24,1000,MARRIED,NO,NO,NO,NO,ACTIVE,26.89232314
FEMALE,24,SECONDARY,0,1100,SINGLE,NO,NO,NO,NO,ACTIVE,18.59113034
MALE,52,SECONDARY,,3000,MARRIED,YES,NO,YES,NO,NONE,34.68093539
MALE,39,VOCATIONAL/GRAMMAR,2,1300,MARRIED,YES,YES,NO,YES,NONE,25.88057064
FEMALE,73,PRIMARY/NO EDUCATION,,950,MARRIED,YES,NO,NO,NO,NONE,31.64036818
FEMALE,30,VOCATIONAL/GRAMMAR,0,1300,SINGLE,YES,NO,NO,NO,NONE,20.06920415
FEMALE,65,PRIMARY/NO EDUCATION,,1290,WIDOWED,YES,NO,NO,NO,NONE,24.76756592
MALE,54,VOCATIONAL/GRAMMAR,0,800,MARRIED,YES,NO,NO,NO,NONE,30.18959063
FEMALE,62,PRIMARY/NO EDUCATION,0,700,WIDOWED,YES,YES,NO,NO,NONE,19.48696145
FEMALE,58,PRIMARY/NO EDUCATION,0,700,MARRIED,YES,NO,NO,NO,NONE,29.41176471
MALE,42,VOCATIONAL/GRAMMAR,24,,MARRIED,YES,NO,NO,NO,NONE,24.69135802
FEMALE,75,SECONDARY,,1500,MARRIED,NO,NO,NO,NO,NONE,29.64268547
MALE,62,VOCATIONAL/GRAMMAR,24,1990,MARRIED,YES,NO,NO,NO,NONE,32.14024836
FEMALE,67,PRIMARY/NO EDUCATION,,1500,MARRIED,NO,NO,NO,NO,NONE,28.30385016
FEMALE,59,SECONDARY,,1337,WIDOWED,YES,YES,NO,NO,NONE,21.95247934
MALE,53,POST-SECONDARY OR HIGHER,0,3500,MARRIED,NO,YES,NO,NO,NONE,24.97704316
FEMALE,27,POST-SECONDARY OR HIGHER,18,,MARRIED,NO,NO,NO,NO,PASSIVE,22.77318641
MALE,59,SECONDARY,24,1600,SINGLE,YES,NO,NO,NO,NONE,25.0995016
FEMALE,60,SECONDARY,,1150,DIVORCED,YES,YES,NO,,NONE,26.12244898
MALE,24,SECONDARY,,2500,MARRIED,YES,NO,NO,NO,ACTIVE,24.69135802
MALE,66,PRIMARY/NO EDUCATION,0,830,WIDOWED,YES,NO,NO,NO,NONE,30.29778393
FEMALE,61,SECONDARY,2,1300,SINGLE,NO,NO,NO,NO,PASSIVE,29.13631634
MALE,77,SECONDARY,0,1700,MARRIED,NO,YES,NO,NO,PASSIVE,24.07407407
FEMALE,77,SECONDARY,,1700,SINGLE,YES,NO,NO,,NONE,25.390625
MALE,34,POST-SECONDARY OR HIGHER,0,6400,MARRIED,NO,NO,NO,NO,ACTIVE,29.05475207
FEMALE,56,SECONDARY,6,1000,MARRIED,NO,NO,NO,NO,NONE,22.43230252
FEMALE,69,PRIMARY/NO EDUCATION,,700,MARRIED,YES,NO,NO,NO,NONE,25.71166208
MALE,19,VOCATIONAL/GRAMMAR,0,,SINGLE,YES,NO,NO,,ACTIVE,22.49134948
MALE,73,VOCATIONAL/GRAMMAR,,1400,MARRIED,YES,YES,NO,NO,NONE,30.46875
FEMALE,39,VOCATIONAL/GRAMMAR,24,,MARRIED,YES,NO,NO,NO,NONE,22.30814991
FEMALE,82,SECONDARY,0,1520,WIDOWED,YES,NO,NO,NO,NONE,28.04037814
MALE,40,POST-SECONDARY OR HIGHER,0,2000,MARRIED,NO,NO,NO,NO,NONE,29.70041322
FEMALE,28,VOCATIONAL/GRAMMAR,18,,SINGLE,NO,NO,NO,NO,NONE,38.28125
FEMALE,74,SECONDARY,24,1000,MARRIED,YES,NO,NO,NO,NONE,27.6816609
FEMALE,42,POST-SECONDARY OR HIGHER,0,,MARRIED,YES,NO,NO,NO,NONE,21.77384236
FEMALE,36,SECONDARY,0,1100,MARRIED,YES,YES,NO,NO,NONE,27.88518739
MALE,24,SECONDARY,0,500,SINGLE,NO,NO,NO,NO,PASSIVE,31.56167151
FEMALE,24,SECONDARY,,560,SINGLE,NO,NO,NO,,ACTIVE,20.2020202
MALE,22,SECONDARY,,,SINGLE,NO,NO,NO,,ACTIVE,25.94548396
FEMALE,36,VOCATIONAL/GRAMMAR,0,1600,MARRIED,NO,NO,NO,NO,NONE,28.3530572
MALE,50,VOCATIONAL/GRAMMAR,9,,SINGLE,YES,YES,YES,NO,NONE,29.72651605
FEMALE,57,SECONDARY,,,MARRIED,YES,NO,NO,NO,NONE,33.30498866
FEMALE,52,VOCATIONAL/GRAMMAR,,1000,MARRIED,YES,NO,NO,NO,NONE,32
FEMALE,38,PRIMARY/NO EDUCATION,0,300,SINGLE,NO,YES,NO,YES,NONE,23.73866213
FEMALE,28,SECONDARY,0,1000,SINGLE,NO,YES,NO,NO,NONE,20.06920415
FEMALE,38,SECONDARY,,,MARRIED,YES,NO,NO,NO,NONE,31.60321237
MALE,27,SECONDARY,,,SINGLE,YES,NO,NO,NO,PASSIVE,60.0240096
MALE,53,SECONDARY,,1800,MARRIED,NO,NO,NO,NO,NONE,32
FEMALE,56,VOCATIONAL/GRAMMAR,24,,MARRIED,YES,NO,NO,YES,NONE,25.99090318
FEMALE,34,VOCATIONAL/GRAMMAR,0,,MARRIED,YES,NO,NO,NO,PASSIVE,20.06920415
FEMALE,53,VOCATIONAL/GRAMMAR,6,5000,SINGLE,YES,NO,NO,NO,NONE,23.53304271
MALE,45,POST-SECONDARY OR HIGHER,0,7500,MARRIED,NO,NO,NO,NO,ACTIVE,24.16326531
